level_0,level_1,level_2,incorr2_data
16,2,7,-5.8663224045756805e-06
16,2,8,-5.759125355650675e-06
16,2,9,-5.591931850738738e-06
16,2,10,-5.304890589209505e-06
16,2,11,-4.972390235223102e-06
16,2,12,-5.04935095043817e-06
16,2,13,-5.797047647300885e-06
16,2,14,-6.727614627584659e-06
16,2,15,-6.640628370223616e-06
16,2,16,-4.702991352181752e-06
16,2,17,-1.2561220688260652e-06
16,2,18,2.207527392027376e-06
16,2,19,4.313903328401458e-06
16,2,20,4.657936075378187e-06
16,2,21,3.757424257457058e-06
16,2,22,1.9567365889626415e-06
16,2,23,-9.367288979295754e-07
16,2,24,-5.083610888768707e-06
17,0,0,1.82698759993706e-05
17,0,1,1.4685366696180649e-05
17,0,2,1.1657428141002401e-05
17,0,3,9.40213517791979e-06
17,0,4,7.99916681995305e-06
17,0,5,7.578171174973936e-06
17,0,6,8.00628707218039e-06
17,0,7,8.721718898320105e-06
17,0,8,9.12884438509262e-06
17,0,9,9.2146388405787e-06
17,0,10,9.5695287716691e-06
17,0,11,1.0739592995339525e-05
17,0,12,1.2518187763906085e-05
17,0,13,1.4014468096877901e-05
17,0,14,1.4371219945549514e-05
17,0,15,1.3453928313928516e-05
17,0,16,1.1785980489641135e-05
17,0,17,1.005299942763335e-05
17,0,18,8.64737607269363e-06
17,0,19,7.68159382083034e-06
17,0,20,7.077196019920646e-06
17,0,21,6.6030276759047445e-06
17,0,22,5.831037283802028e-06
17,0,23,4.478060576155752e-06
17,0,24,2.889079630526503e-06
17,1,0,3.081194054613918e-05
17,1,1,2.6269836626311186e-05
17,1,2,1.9539088243735402e-05
17,1,3,1.129893515564777e-05
17,1,4,3.075001996313251e-06
17,1,5,-2.912897478131446e-06
17,1,6,-5.136578405797717e-06
17,1,7,-3.6626905603129865e-06
17,1,8,4.1307453718019416e-08
17,1,9,4.501019133153656e-06
17,1,10,8.961741829652215e-06
17,1,11,1.3262768531874095e-05
17,1,12,1.6849693453027952e-05
17,1,13,1.8602985351018385e-05
17,1,14,1.731847904352067e-05
17,1,15,1.2933493609946123e-05
17,1,16,6.742887590440176e-06
17,1,17,9.53747999689046e-07
17,1,18,-2.8234968760990997e-06
17,1,19,-4.399839665063129e-06
17,1,20,-5.174923430591611e-06
17,1,21,-6.765123644836225e-06
17,1,22,-9.780450054898112e-06
17,1,23,-1.2918948970458638e-05
17,1,24,-1.3988328491163675e-05
17,2,0,2.476805857968417e-05
17,2,1,2.1745155714845738e-05
17,2,2,1.581242418894431e-05
17,2,3,8.543100684592136e-06
17,2,4,3.235249144387418e-06
17,2,5,2.5348179783854513e-06
17,2,6,6.0286792165915165e-06
17,2,7,1.0224730219781102e-05
17,2,8,1.1462020654829524e-05
17,2,9,8.997467509665972e-06
17,2,10,5.5617606368504175e-06
17,2,11,4.701870854692471e-06
17,2,12,7.611735167948306e-06
17,2,13,1.220874710272993e-05
17,2,14,1.5217680128740965e-05
17,2,15,1.489480368403425e-05
17,2,16,1.2145096296976821e-05
17,2,17,9.246233959393335e-06
17,2,18,7.906960062926038e-06
17,2,19,8.134280627266027e-06
17,2,20,8.685916820750262e-06
17,2,21,8.051150627497964e-06
17,2,22,5.398441215627881e-06
17,2,23,9.662470946122923e-07
17,2,24,-3.754128976204491e-06
18,0,0,8.599753474207645e-06
18,0,1,9.361411642546378e-06
18,0,2,1.1994280972898465e-05
18,0,3,1.5316746658708847e-05
18,0,4,1.736514994673654e-05
18,0,5,1.7385682699429727e-05
18,0,6,1.6363828279377193e-05
18,0,7,1.590291818552342e-05
18,0,8,1.6374100476489965e-05
18,0,9,1.668178035589725e-05
18,0,10,1.542214472708694e-05
18,0,11,1.2552339654264442e-05
18,0,12,9.312128670508095e-06
18,0,13,6.864949784790347e-06
18,0,14,4.768836222986112e-06
18,0,15,1.4599020904998138e-06
18,0,16,-4.017874076297492e-06
18,0,17,-1.033273453621543e-05
18,0,18,-1.4557207976854708e-05
18,0,19,-1.4361077260484204e-05
18,0,20,-1.026542683411094e-05
18,0,21,-5.31214290006951e-06
18,0,22,-2.8769395131673957e-06
18,0,23,-3.967770740025985e-06
18,0,24,-6.957207473521417e-06
18,1,0,-6.386665431490769e-06
18,1,1,-1.9413282932934838e-06
18,1,2,4.271662392044996e-06
18,1,3,1.1088087359591755e-05
18,1,4,1.8047522731367833e-05
18,1,5,2.5377821671818514e-05
18,1,6,3.248095211544561e-05
18,1,7,3.771905959910242e-05
18,1,8,3.899602510401643e-05
18,1,9,3.60579613614151e-05
18,1,10,3.0905081536137776e-05
18,1,11,2.6778778227474955e-05
18,1,12,2.4952920292733907e-05
18,1,13,2.3585008226670442e-05
18,1,14,1.86397376686668e-05
18,1,15,7.948115062592401e-06
18,1,16,-6.622020835943829e-06
18,1,17,-1.9490233098011208e-05
18,1,18,-2.5793613551834422e-05
18,1,19,-2.467069462382338e-05
18,1,20,-2.0262931077002447e-05
18,1,21,-1.7855318121784446e-05
18,1,22,-2.022180736395429e-05
18,1,23,-2.5387629662828584e-05
18,1,24,-2.940688617109337e-05
18,2,0,-6.233191563410045e-07
18,2,1,6.536777716154179e-07
18,2,2,3.737032294545803e-06
18,2,3,7.047977956493986e-06
18,2,4,9.198808539361632e-06
18,2,5,1.0418900793141136e-05
18,2,6,1.2031214461894174e-05
18,2,7,1.4827371563052704e-05
18,2,8,1.785263183819326e-05
18,2,9,1.925961725241865e-05
18,2,10,1.803104996308386e-05
18,2,11,1.5007748375762226e-05
18,2,12,1.1756389897179078e-05
18,2,13,8.814111919864815e-06
18,2,14,4.9683422561441315e-06
18,2,15,-1.1236302438278996e-06
18,2,16,-8.937606022694795e-06
18,2,17,-1.5537410449328426e-05
18,2,18,-1.7724609906872506e-05
18,2,19,-1.462448730272408e-05
18,2,20,-8.702946927395788e-06
18,2,21,-3.7405607702433797e-06
18,2,22,-2.0530193375058555e-06
18,2,23,-2.9639379577576244e-06
18,2,24,-4.286095345581439e-06
19,0,0,-4.5780362370410736e-06
19,0,1,-4.797967702515872e-06
19,0,2,-5.210641470849758e-06
19,0,3,-6.159763962315602e-06
19,0,4,-8.236056723889807e-06
19,0,5,-1.1564315527238926e-05
19,0,6,-1.5360382032362846e-05
19,0,7,-1.8051907223491474e-05
19,0,8,-1.837807385628035e-05
19,0,9,-1.630254870824588e-05
19,0,10,-1.3187954224187196e-05
19,0,11,-1.0687096232775168e-05
19,0,12,-9.605266820810984e-06
19,0,13,-9.34045397392219e-06
19,0,14,-8.707418003416328e-06
19,0,15,-6.938541003984077e-06
19,0,16,-4.380939637282894e-06
19,0,17,-2.0186155171113534e-06
19,0,18,-7.89363651104335e-07
19,0,19,-8.818406190112696e-07
19,0,20,-1.961108711958154e-06
19,0,21,-3.4362361987398736e-06
19,0,22,-4.956779667929256e-06
19,0,23,-6.308450341164324e-06
19,0,24,-7.510216640227907e-06
19,1,0,-1.2281713317155289e-05
19,1,1,-1.0514186007880581e-05
19,1,2,-9.257397461327125e-06
19,1,3,-1.0912316955716413e-05
19,1,4,-1.547914312469427e-05
19,1,5,-2.0741585776550106e-05
19,1,6,-2.3803588182998267e-05
19,1,7,-2.323221886457456e-05
19,1,8,-1.9761370207352488e-05
19,1,9,-1.585537416738084e-05
19,1,10,-1.3977874395107838e-05
19,1,11,-1.5197329274990842e-05
19,1,12,-1.8238132451018426e-05
19,1,13,-2.00822821434741e-05
19,1,14,-1.7618884420396897e-05
19,1,15,-1.0147691651818402e-05
19,1,16,-3.7112054640641776e-07
19,1,17,6.638815929154915e-06
19,1,18,6.954061349402163e-06
19,1,19,6.578702694046536e-07
19,1,20,-7.874261908920658e-06
19,1,21,-1.3453152696835287e-05
19,1,22,-1.3922987480431605e-05
19,1,23,-1.1637430171201825e-05
19,1,24,-1.0722730235721619e-05
19,2,0,-8.65004125600742e-06
19,2,1,-1.0638916295927631e-05
19,2,2,-1.0666227330835196e-05
19,2,3,-9.638087210906104e-06
19,2,4,-9.262889354216147e-06
19,2,5,-1.061237578494289e-05
19,2,6,-1.3157715343892055e-05
19,2,7,-1.5198954723946072e-05
19,2,8,-1.5216939436244804e-05
19,2,9,-1.3066455916560527e-05
19,2,10,-9.927941721488782e-06
19,2,11,-7.185828251506435e-06
19,2,12,-5.217415751287388e-06
19,2,13,-3.2428663445272117e-06
19,2,14,-2.555020311648561e-07
19,2,15,3.7510366941723844e-06
19,2,16,7.473728439844822e-06
19,2,17,9.155488214677022e-06
19,2,18,7.957586176759914e-06
19,2,19,4.640799739749911e-06
19,2,20,1.01160996252858e-06
19,2,21,-1.4621708250671931e-06
19,2,22,-2.679215543954585e-06
19,2,23,-3.795711438387057e-06
19,2,24,-6.078401656476245e-06
20,0,0,2.8049032388985633e-05
20,0,1,2.2233414678587233e-05
20,0,2,1.6338868834005573e-05
20,0,3,1.1690831335311102e-05
20,0,4,7.993087029680042e-06
20,0,5,4.145400514897338e-06
20,0,6,-2.7569476925871916e-07
20,0,7,-4.488508851445411e-06
20,0,8,-7.0326569723175e-06
20,0,9,-7.126107190519304e-06
20,0,10,-5.314501401765292e-06
20,0,11,-3.1540647357143788e-06
20,0,12,-1.8955668847929404e-06
20,0,13,-1.7148704756404527e-06
20,0,14,-1.732697845353433e-06
20,0,15,-1.0815881230162081e-06
20,0,16,3.666263464827407e-07
20,0,17,1.8918063060440127e-06
20,0,18,2.8675186031081685e-06
20,0,19,3.375618375963432e-06
20,0,20,4.318303463834202e-06
20,0,21,6.44399488517448e-06
20,0,22,9.70495253478106e-06
20,0,23,1.3029588638780094e-05
20,0,24,1.5134609064230455e-05
20,1,0,6.717752794487442e-06
20,1,1,-3.192253009094086e-07
20,1,2,-6.4296830763341186e-06
20,1,3,-9.355868090357526e-06
20,1,4,-1.0284234457228099e-05
20,1,5,-1.2197392970703807e-05
20,1,6,-1.7008983085065824e-05
20,1,7,-2.3260921062598686e-05
20,1,8,-2.73781832661954e-05
20,1,9,-2.6453208223219333e-05
20,1,10,-2.110524541948356e-05
20,1,11,-1.4924658393761637e-05
20,1,12,-1.2066237284391926e-05
20,1,13,-1.391858843639252e-05
20,1,14,-1.873502797657665e-05
20,1,15,-2.29712215299155e-05
20,1,16,-2.429038176885443e-05
20,1,17,-2.234372983919426e-05
20,1,18,-1.8483064471025976e-05
20,1,19,-1.3728039834786797e-05
20,1,20,-8.563179417523433e-06
20,1,21,-3.203863573155195e-06
20,1,22,8.120060677391914e-07
20,1,23,1.3548093394976567e-06
20,1,24,-3.1938252980832048e-06
20,2,0,2.560970935482098e-05
20,2,1,1.8545826882341155e-05
20,2,2,1.3824015537914117e-05
20,2,3,1.1330943548861047e-05
20,2,4,9.02469923663436e-06
20,2,5,5.321486684976877e-06
20,2,6,4.1789826977660155e-07
20,2,7,-4.104589304233368e-06
20,2,8,-6.773162122928158e-06
20,2,9,-7.127858513543135e-06
20,2,10,-5.7528087329537965e-06
20,2,11,-3.4903296702264565e-06
20,2,12,-9.557959089395444e-07
20,2,13,1.6251606454048957e-06
20,2,14,4.113262609636598e-06
20,2,15,6.410246082873955e-06
20,2,16,8.35393524254948e-06
20,2,17,9.912914686004289e-06
20,2,18,1.1173908008525637e-05
20,2,19,1.2410688398937705e-05
20,2,20,1.3811786108173965e-05
20,2,21,1.5371329438352275e-05
20,2,22,1.6700307854642087e-05
20,2,23,1.7353614643363124e-05
20,2,24,1.7039431512943376e-05
21,0,0,-1.180445269110728e-05
21,0,1,-9.442005243452342e-06
21,0,2,-5.721456267329211e-06
21,0,3,-2.060010259584676e-06
21,0,4,7.986742394545932e-07
21,0,5,3.139091906114919e-06
21,0,6,5.672990385343176e-06
21,0,7,8.642820595563508e-06
21,0,8,1.1530687505836596e-05
21,0,9,1.3491654154720216e-05
21,0,10,1.3969400814744094e-05
21,0,11,1.2864722712743618e-05
21,0,12,1.033373861838115e-05
21,0,13,6.667590886756268e-06
21,0,14,2.5453990399035476e-06
21,0,15,-8.677978387077015e-07
21,0,16,-2.3851822689528724e-06
21,0,17,-1.7570002717427015e-06
21,0,18,-1.7300939392460884e-07
21,0,19,3.092370253093935e-07
21,0,20,-1.8096874825004482e-06
21,0,21,-6.457336081254646e-06
21,0,22,-1.2169325963788864e-05
21,0,23,-1.7303441094099594e-05
21,0,24,-2.0918899411058412e-05
21,1,0,-1.528532288869858e-06
21,1,1,3.7991784322418776e-06
21,1,2,1.4688342562889194e-05
21,1,3,2.557294248525712e-05
21,1,4,3.235290690106014e-05
21,1,5,3.457058097992957e-05
21,1,6,3.461623615944737e-05
21,1,7,3.5243531399310095e-05
21,1,8,3.758762669880131e-05
21,1,9,4.0998546202645385e-05
21,1,10,4.409706227532866e-05
21,1,11,4.5737322170098446e-05
21,1,12,4.517966948717339e-05
21,1,13,4.192908880847079e-05
21,1,14,3.59159288459037e-05
21,1,15,2.8032515964955323e-05
21,1,16,2.0212316604700927e-05
21,1,17,1.4511239931154843e-05
21,1,18,1.1765730044107584e-05
21,1,19,1.0940945666567542e-05
21,1,20,9.893110984274906e-06
21,1,21,6.928958567663408e-06
21,1,22,1.899486443218107e-06
21,1,23,-3.913930835666035e-06
21,1,24,-8.656224364880089e-06
21,2,0,2.4645333181787585e-07
21,2,1,5.769956710114429e-06
21,2,2,1.2302938741023668e-05
21,2,3,1.7124154219856917e-05
21,2,4,1.9006085050382983e-05
21,2,5,1.8588736115414438e-05
21,2,6,1.7490487049657655e-05
21,2,7,1.6885697802222484e-05
21,2,8,1.6945795757819645e-05
21,2,9,1.7003156498121563e-05
21,2,10,1.6259651116704954e-05
21,2,11,1.4117245365284311e-05
21,2,12,1.0454742888478454e-05
21,2,13,5.633354605649293e-06
21,2,14,6.798967307435558e-07
21,2,15,-3.0909017829265704e-06
21,2,16,-4.6091056679102495e-06
21,2,17,-3.8789622190533155e-06
21,2,18,-2.0450266979475754e-06
21,2,19,-9.496267153360203e-07
21,2,20,-1.945188734562154e-06
21,2,21,-5.246341685011485e-06
21,2,22,-9.749348973612842e-06
21,2,23,-1.3891054757178643e-05
21,2,24,-1.635030809473705e-05
22,0,0,8.447501512276961e-07
22,0,1,1.227508455587211e-06
22,0,2,5.549127027658775e-06
22,0,3,1.2929260457743112e-05
22,0,4,1.9703756263721823e-05
22,0,5,2.2102007971733922e-05
22,0,6,1.919889501964889e-05
22,0,7,1.3550515197504535e-05
22,0,8,9.168515816979344e-06
22,0,9,8.506625580932952e-06
22,0,10,1.1054000952852902e-05
22,0,11,1.4311792833254376e-05
22,0,12,1.61392645754183e-05
22,0,13,1.6242037478250075e-05
22,0,14,1.5900000526476656e-05
22,0,15,1.6457557166759773e-05
22,0,16,1.821806099404485e-05
22,0,17,2.0475383221736296e-05
22,0,18,2.2441338267234533e-05
22,0,19,2.391054767190363e-05
22,0,20,2.5202992049276705e-05
22,0,21,2.658896304240767e-05
22,0,22,2.7933830695172105e-05
22,0,23,2.877944832245928e-05
22,0,24,2.876432306154553e-05
22,1,0,-5.118762859516036e-06
22,1,1,-1.0504370013317017e-05
22,1,2,-1.37075492826484e-05
22,1,3,-1.3185550247755647e-05
22,1,4,-1.0558647202736095e-05
22,1,5,-9.46725718232441e-06
22,1,6,-1.2285998856253902e-05
22,1,7,-1.756822920273213e-05
22,1,8,-2.09576773553368e-05
22,1,9,-1.895762280637581e-05
22,1,10,-1.228357450714073e-05
22,1,11,-5.586871058344781e-06
22,1,12,-3.672179864374806e-06
22,1,13,-7.500196918848109e-06
22,1,14,-1.3488190798844257e-05
22,1,15,-1.6466394545009647e-05
22,1,16,-1.3654325651907555e-05
22,1,17,-6.244047201382698e-06
22,1,18,2.1341189812714264e-06
22,1,19,8.397957697154322e-06
22,1,20,1.1653940046870185e-05
22,1,21,1.2875595903964277e-05
22,1,22,1.3254097045460296e-05
22,1,23,1.3091579798576677e-05
22,1,24,1.1811839243387268e-05
22,2,0,2.707015523221109e-06
22,2,1,1.0899190946085893e-06
22,2,2,2.5420475518775733e-06
22,2,3,6.287309318405527e-06
22,2,4,9.588000245539473e-06
22,2,5,9.887822090606346e-06
22,2,6,7.112102427094837e-06
22,2,7,3.649060144913347e-06
22,2,8,2.488354985661506e-06
22,2,9,4.588770093671345e-06
22,2,10,8.316271974994195e-06
22,2,11,1.0814671420291755e-05
22,2,12,1.0678499688725912e-05
22,2,13,8.934838248377116e-06
22,2,14,8.172653300699266e-06
22,2,15,1.0076071489571725e-05
22,2,16,1.41912258482162e-05
22,2,17,1.8320215440470206e-05
22,2,18,2.0684850768612332e-05
22,2,19,2.120256717478956e-05
22,2,20,2.1437857095623117e-05
22,2,21,2.2810726999278764e-05
22,2,22,2.5456279779132894e-05
22,2,23,2.8007742784101402e-05
22,2,24,2.9089153828496537e-05
23,0,0,-8.405871028773426e-06
23,0,1,-6.06021612774437e-06
23,0,2,-5.548127674865575e-06
23,0,3,-6.607061466866156e-06
23,0,4,-7.718580424317424e-06
23,0,5,-7.472380204878823e-06
23,0,6,-5.619242158050531e-06
23,0,7,-2.9125418656977538e-06
23,0,8,-3.77602765353589e-07
23,0,9,1.439520586777785e-06
23,0,10,2.5179977831202223e-06
23,0,11,3.167621300143134e-06
23,0,12,3.6721340258411537e-06
23,0,13,4.290834176846171e-06
23,0,14,5.139649587552428e-06
23,0,15,6.163952003580733e-06
23,0,16,6.8857808517501615e-06
23,0,17,6.524321458432024e-06
23,0,18,4.285346285733897e-06
23,0,19,7.836469083843174e-08
23,0,20,-5.182549725678558e-06
23,0,21,-9.666126569181702e-06
23,0,22,-1.1712785082547514e-05
23,0,23,-1.0873685985784021e-05
23,0,24,-8.48409557784491e-06
23,1,0,-2.587343071710191e-07
23,1,1,4.904087545900046e-06
23,1,2,9.038596315884533e-06
23,1,3,1.1671912390040788e-05
23,1,4,1.169846599774943e-05
23,1,5,8.287185606402315e-06
23,1,6,2.518002512492742e-06
23,1,7,-2.700149747615117e-06
23,1,8,-4.5883368103889636e-06
23,1,9,-2.6270098196991314e-06
23,1,10,1.6232765361526275e-06
23,1,11,6.40904700504127e-06
23,1,12,1.1391871691234358e-05
23,1,13,1.698656149374785e-05
23,1,14,2.2705147031957607e-05
23,1,15,2.65638580778816e-05
23,1,16,2.6845519132472854e-05
23,1,17,2.3912731914411955e-05
23,1,18,2.014996310220976e-05
23,1,19,1.7598398233833134e-05
23,1,20,1.6124719935930814e-05
23,1,21,1.3948351469052602e-05
23,1,22,1.018552008361399e-05
23,1,23,6.0686409591913725e-06
23,1,24,3.7217138569545195e-06
23,2,0,-5.7258331196972435e-06
23,2,1,-6.084866708710665e-06
23,2,2,-6.748735277661833e-06
23,2,3,-7.094281423844864e-06
23,2,4,-6.839871013712077e-06
23,2,5,-5.916658207696425e-06
23,2,6,-3.83085176760203e-06
23,2,7,-2.6982602723440283e-07
23,2,8,4.200659594811082e-06
23,2,9,7.763905275354611e-06
23,2,10,8.86354986980259e-06
23,2,11,7.5649463942173314e-06
23,2,12,5.904357837368477e-06
23,2,13,5.825026251329499e-06
23,2,14,7.3837910540314904e-06
23,2,15,8.368188116132289e-06
23,2,16,6.653833505894369e-06
23,2,17,2.1790825810076862e-06
23,2,18,-2.6463038405900456e-06
23,2,19,-5.372350722628283e-06
23,2,20,-5.442243208713727e-06
23,2,21,-4.541783050092429e-06
23,2,22,-4.35250883248182e-06
23,2,23,-5.067661261844988e-06
23,2,24,-5.31517188126943e-06
24,0,0,8.883727555758915e-06
24,0,1,9.786602604748345e-06
24,0,2,1.0170195461458643e-05
24,0,3,1.0075959439822797e-05
24,0,4,9.24678620458448e-06
24,0,5,7.775564270009311e-06
24,0,6,6.8816029968258425e-06
24,0,7,8.35886615909809e-06
24,0,8,1.3168472119789152e-05
24,0,9,2.011789941171779e-05
24,0,10,2.6252677007618198e-05
24,0,11,2.85672697537358e-05
24,0,12,2.6011706018994833e-05
24,0,13,1.9976651244448885e-05
24,0,14,1.3334019075468464e-05
24,0,15,8.521654799204762e-06
24,0,16,6.406000561542816e-06
24,0,17,6.164163006354688e-06
24,0,18,6.29863434660076e-06
24,0,19,5.655912984972453e-06
24,0,20,4.1340412897008095e-06
24,0,21,2.4008985195326393e-06
24,0,22,1.337505202094403e-06
24,0,23,1.2648788658441618e-06
24,0,24,1.89511050034479e-06
24,1,0,1.5845371180703803e-05
24,1,1,2.054715035832897e-05
24,1,2,1.9587370043991055e-05
24,1,3,1.3036196663583762e-05
24,1,4,3.843398065301001e-06
24,1,5,-3.7125821662147658e-06
24,1,6,-6.644008780181537e-06
24,1,7,-4.623587370363434e-06
24,1,8,-3.0339854103738764e-08
24,1,9,4.147228235477256e-06
24,1,10,6.130204656471753e-06
24,1,11,6.355698227827596e-06
24,1,12,6.045922145000429e-06
24,1,13,5.7415691972618045e-06
24,1,14,4.38841095447035e-06
24,1,15,8.987893258797741e-07
24,1,16,-4.369902009417704e-06
24,1,17,-8.95038042166837e-06
24,1,18,-1.0445065137111619e-05
24,1,19,-8.419853964324725e-06
24,1,20,-5.237932860671472e-06
24,1,21,-3.6809863198043595e-06
24,1,22,-4.773302933432018e-06
24,1,23,-6.6300702279723455e-06
24,1,24,-6.646414939400402e-06
24,2,0,7.1868243301186595e-06
24,2,1,7.0283830747512425e-06
24,2,2,8.133303466143881e-06
24,2,3,1.0394123246712582e-05
24,2,4,1.2097977922361012e-05
24,2,5,1.1518298732622319e-05
24,2,6,8.997350366746638e-06
24,2,7,7.002815359314013e-06
24,2,8,8.331387777162904e-06
24,2,9,1.3587872874835471e-05
24,2,10,2.0536501266606166e-05
24,2,11,2.546716461188591e-05
24,2,12,2.5819510140560713e-05
24,2,13,2.1634275939919436e-05
24,2,14,1.536619697777475e-05
24,2,15,9.977410230448992e-06
24,2,16,7.296775692839557e-06
24,2,17,7.173896408437137e-06
24,2,18,8.248987555954418e-06
24,2,19,9.054981045080064e-06
24,2,20,9.153152632248066e-06
24,2,21,9.028975316987934e-06
24,2,22,9.56809031482734e-06
24,2,23,1.1035785592694363e-05
24,2,24,1.2917643663643203e-05
